,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
3034,RT @centerofright: #DeMonetization - the new 500 notes are not yet coming out of majority of the recalibrated ATMs. Ppl who had small amounﾅ,FALSE,0,NA,2016-11-23 08:39:12,FALSE,NA,801344334268367000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,15,TRUE,FALSE
3035,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:38:52,FALSE,NA,801344252848521000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",srisriyash1,637,TRUE,FALSE
3036,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,2016-11-23 08:38:23,FALSE,NA,801344131800953000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ashokthakur1983,275,TRUE,FALSE
3037,RT @ModiBharosa: #RatanTata supports PM Narendra Modi for #Demonetization https://t.co/fRTHY2Ltth,FALSE,0,NA,2016-11-23 08:38:00,FALSE,NA,801344032148427000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dinesh_16041981,47,TRUE,FALSE
3038,"currency ban: ﾑRoll back
#demonetization , it has caused riot-like situationﾒ - The Times of India on Mobile https://t.co/ad9aG1BVv9",FALSE,1,NA,2016-11-23 08:37:27,FALSE,NA,801343894420095000,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",gops333,7,FALSE,FALSE
3039,#Demonetization Cash shortage. No exchange/no withdrawals allowed at ICICI bank branch. 3/4 ATMs out of cash too. https://t.co/dGiI02xCrc,FALSE,0,NA,2016-11-23 08:37:21,FALSE,NA,801343868830683000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajneeshk,0,FALSE,FALSE
3040,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:37:10,FALSE,NA,801343824085848000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhijitnb,637,TRUE,FALSE
3041,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,2016-11-23 08:37:09,FALSE,NA,801343821661532000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rohan_S_Telang,275,TRUE,FALSE
3042,"@Being_Angry #Demonetization is wrong way to curb black money
Right way is tweeting,dharnas,strikes and praying for a corruption free India!",FALSE,0,Being_Angry,2016-11-23 08:37:04,FALSE,801308262557745000,801343796567020000,754667686509117000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhi9982,0,FALSE,FALSE
3043,"RT @ashu3page: Man ends life over fund shortage ahead of daughterﾒs wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://tﾅ",FALSE,0,NA,2016-11-23 08:36:52,FALSE,NA,801343747841806000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tinni_Aphrodite,132,TRUE,FALSE
3044,"RT @bsindia: Unable to withdraw money for exam fees, teen hangs himself #Demonetization
https://t.co/2IiIELPLlf https://t.co/mMgPS675Uo",FALSE,0,NA,2016-11-23 08:36:39,FALSE,NA,801343695488479000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",spccmvjc,16,TRUE,FALSE
3045,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:36:13,FALSE,NA,801343583307567000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meetrosh1,637,TRUE,FALSE
3046,"trump on fire !
rahul gandhi is a liar :P #USPresidentelect #demonetization",FALSE,0,NA,2016-11-23 08:35:59,FALSE,NA,801343524390244000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",soccersoc11,0,FALSE,FALSE
3047,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:35:56,FALSE,NA,801343514651009000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PardeepModgil,637,TRUE,FALSE
3048,"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,2016-11-23 08:35:40,FALSE,NA,801343444765540000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maheshmeena1967,954,TRUE,FALSE
3049,RT @ModiBharosa: #RatanTata supports PM Narendra Modi for #Demonetization https://t.co/fRTHY2Ltth,FALSE,0,NA,2016-11-23 08:35:38,FALSE,NA,801343437807227000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",achintabhatt89,47,TRUE,FALSE
3050,You cannot withdraw from #cooperativebanks................you can withdraw from #bigbazaar.!!!!!!!!!!!!!!...#Demonetization,FALSE,0,NA,2016-11-23 08:35:20,FALSE,NA,801343360980177000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manishbpl1,0,FALSE,FALSE
3051,RT @nivie: Hard to believe some justify deaths due to poor #demonetization implementation as something a nation of 1.2b can overlook for grﾅ,FALSE,0,NA,2016-11-23 08:35:13,FALSE,NA,801343331456418000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VGLICIOUS_,2,TRUE,FALSE
3052,#Demonetization ﾖ good source to put your money into #training - #Modi https://t.co/crr5TKfmA2,FALSE,0,NA,2016-11-23 08:35:11,FALSE,NA,801343324569371000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",BodhihTraining,0,FALSE,FALSE
3053,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,2016-11-23 08:34:58,FALSE,NA,801343269368189000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arpitsizzle,275,TRUE,FALSE
3054,RT @ModiBharosa: #RatanTata supports PM Narendra Modi for #Demonetization https://t.co/fRTHY2Ltth,FALSE,0,NA,2016-11-23 08:34:55,FALSE,NA,801343257783443000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arpitsizzle,47,TRUE,FALSE
3055,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:34:16,FALSE,NA,801343095245865000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MkMukeshmook,637,TRUE,FALSE
3056,RT @centerofright: #DeMonetization - Finally - No country at such a large scale has gone ahead with such a move. Give it to all us citizensﾅ,FALSE,0,NA,2016-11-23 08:34:01,FALSE,NA,801343032041869000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ipratikshukla,32,TRUE,FALSE
3057,"RT @ashu3page: Man ends life over fund shortage ahead of daughterﾒs wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://tﾅ",FALSE,0,NA,2016-11-23 08:33:49,FALSE,NA,801342982716817000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BibiPakhii,132,TRUE,FALSE
3058,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:33:47,FALSE,NA,801342970737947000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",311mg,637,TRUE,FALSE
3059,RT @nvmehra: #Kejriwal is a greater danger than #Naxalites and black marketeers. #demonetization https://t.co/yjYgoHq5eO,FALSE,0,NA,2016-11-23 08:33:42,FALSE,NA,801342950441619000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nvmehra,2,TRUE,FALSE
3060,"#Breaking : Blow for #blackmoney hoarders, #Swiss #Bank to share info on Indian A/C holders https://t.co/0cpaK7NfuJﾅ https://t.co/WUy1x6Snvs",FALSE,0,NA,2016-11-23 08:32:54,TRUE,NA,801342747990966000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",banknomics,0,FALSE,FALSE
3061,"#Demonetization: #NABARD sanctions Rs 21,000 cr to district central for Free Trial Missed Call at 8306308308ﾅ https://t.co/UR6aGXaedv",FALSE,0,NA,2016-11-23 08:32:43,TRUE,NA,801342703502061000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anushkapandit50,0,FALSE,FALSE
3062,RT @centerofright: #DeMonetization - allowing ppl to move online - Govt waived service charges on many online Trxns,FALSE,0,NA,2016-11-23 08:32:39,FALSE,NA,801342688368988000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iyernbk,16,TRUE,FALSE
3063,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:32:37,FALSE,NA,801342678373990000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arpitsizzle,637,TRUE,FALSE
3064,"RT @centerofright: #DeMonetization - Govt has either improvised or did course correction in steps taken, limits improvement and old notes fﾅ",FALSE,0,NA,2016-11-23 08:32:33,FALSE,NA,801342661567414000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iyernbk,14,TRUE,FALSE
3065,RT @Ateendriyo: Everyone that disagrees with you is not your enemy. Before calling everyone unhappy with #Demonetization corrupt and dalaalﾅ,FALSE,0,NA,2016-11-23 08:32:31,FALSE,NA,801342655212978000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",srini_hariharan,5,TRUE,FALSE
3066,RT @ModiBharosa: #RatanTata supports PM Narendra Modi for #Demonetization https://t.co/fRTHY2Ltth,FALSE,0,NA,2016-11-23 08:32:08,FALSE,NA,801342555187188000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",zutshisanjay,47,TRUE,FALSE
3067,RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address Parliameﾅ,FALSE,0,NA,2016-11-23 08:31:56,FALSE,NA,801342506080338000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DrMdQaiserImam2,71,TRUE,FALSE
3068,"Demonetization to adversely affect Kerala's economic growth: Thomas Isaac
#Demonetization #Kerala 
https://t.co/Nk72cr8Iec",FALSE,0,NA,2016-11-23 08:31:55,FALSE,NA,801342504457146000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",manoramaonline,0,FALSE,FALSE
3069,"Demonetization to adversely affect Kerala's economic growth: Thomas Isaac
#Demonetization #Kerala 
https://t.co/0j1HffjR0q",FALSE,0,NA,2016-11-23 08:31:55,FALSE,NA,801342504352227000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",OnmanoramaLive,0,FALSE,FALSE
3070,"RT @DrShobha: #Demonetization  taught me minimalism .

Less stuff ! More happiness ! 

Thank you Prime Minister @PMOIndia 

#Insights",FALSE,0,NA,2016-11-23 08:31:48,FALSE,NA,801342473847079000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",twisted4fun,44,TRUE,FALSE
3071,The traders should stop trading in cash to block black money in the system. For every 100 rs purchase bill to be issued. #demonetization,FALSE,0,NA,2016-11-23 08:31:43,FALSE,NA,801342451105546000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pk__sa__n,0,FALSE,FALSE
3072,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:31:40,FALSE,NA,801342437964861000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shrths,637,TRUE,FALSE
3073,"Watch briefing on #Demonetization by DEA Secy @DasShaktikanta this morning here:
 https://t.co/KnB6xob9Br by #DG_PIB via @c0nvey",FALSE,0,NA,2016-11-23 08:31:31,FALSE,NA,801342400446792000,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",banerjeeutsavdr,0,FALSE,FALSE
3074,RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address Parliameﾅ,FALSE,0,NA,2016-11-23 08:31:30,FALSE,NA,801342399385653000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arviendvaghela,71,TRUE,FALSE
3075,"RT @anilkohli54: corrupt cowards ran away from Parliament, they will not debate #demonetization, they have nothing to say other than personﾅ",FALSE,0,NA,2016-11-23 08:31:04,FALSE,NA,801342288811201000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vitthaal,9,TRUE,FALSE
3076,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,2016-11-23 08:30:59,FALSE,NA,801342267483193000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",naveenjangra30,275,TRUE,FALSE
3077,Don't find an acceptable reason for not speaking in Parliament on #Demonetization...His Highness is shying more than a newly wed Bride.,FALSE,0,NA,2016-11-23 08:30:57,FALSE,NA,801342259702678000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Lateev_Beg,0,FALSE,FALSE
3078,"RT @peter_vas: #Demonetization is a great leveler; The quota that mushroomed for wealthy in the light of the caste quota that took away, haﾅ",FALSE,0,NA,2016-11-23 08:30:45,FALSE,NA,801342210151215000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mjdv3,3,TRUE,FALSE
3079,RT @dna: #Bypolls: #BJP calls it an endorsement of #demonetization policy https://t.co/7kgZcIa6ee reports @Manankmr,FALSE,0,NA,2016-11-23 08:30:35,FALSE,NA,801342166694003000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GJ12ANKIT,10,TRUE,FALSE
3080,Learn all about Micro-ATMs here. https://t.co/UWl827uiTI #Demonetization #CashCrunch,FALSE,0,NA,2016-11-23 08:30:24,FALSE,NA,801342119931761000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",BankBazaar,0,FALSE,FALSE
3081,"Everyone that disagrees with you is not your enemy. Before calling everyone unhappy with #Demonetization corrupt and dalaal, think!",FALSE,6,NA,2016-11-23 08:30:01,FALSE,NA,801342022988825000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ateendriyo,5,FALSE,FALSE
3082,RT @centerofright: #DeMonetization - Some thoughts - 2 weeks over after that 8.00 PM speech. Lines hv reduced at banks for exchange. ATMs hﾅ,FALSE,0,NA,2016-11-23 08:29:37,FALSE,NA,801341922333889000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,36,TRUE,FALSE
3083,RT @centerofright: #DeMonetization - other than the usual suspects making usual noises - majority of Indians still trust @narendramodi on aﾅ,FALSE,0,NA,2016-11-23 08:29:32,FALSE,NA,801341904780718000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Samir__Ag,33,TRUE,FALSE
3084,"RT @bsindia: Unable to withdraw money for exam fees, teen hangs himself #Demonetization
https://t.co/2IiIELPLlf https://t.co/mMgPS675Uo",FALSE,0,NA,2016-11-23 08:29:17,FALSE,NA,801341839970304000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manoj_sorathiya,16,TRUE,FALSE
3085,And not to mention about world records for queues.... RT @centerofright: #DeMonetization - Finally (cont) https://t.co/y1O4ghuhyS,FALSE,0,NA,2016-11-23 08:29:14,FALSE,NA,801341826481451000,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",astrostation,0,FALSE,FALSE
3086,@nivie Death happened-Fact .It happened in the queue -Co-incidental. Dont link death with #Demonetization . @salonishuklaET,FALSE,0,nivie,2016-11-23 08:29:11,FALSE,801337312353382000,801341816197026000,34356916,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LastBench_,0,FALSE,FALSE
3087,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:28:40,FALSE,NA,801341683690508000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",choopBudbak,637,TRUE,FALSE
3088,@girishkuber criticises govt everyday on #Demonetization even though world knows long term benefits &amp; we need to believe he is economist,FALSE,2,girishkuber,2016-11-23 08:28:36,FALSE,801320943201190000,801341666833600000,45570321,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rohit_khadkikar,0,FALSE,FALSE
3089,"RT @AnandM25: Shiva Sena and SAD fall in line with the government on #Demonetization Say, we support the decision. @NewIndianXpress",FALSE,0,NA,2016-11-23 08:28:20,FALSE,NA,801341599104045000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shailendra1212,16,TRUE,FALSE
3090,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,2016-11-23 08:28:14,FALSE,NA,801341574852543000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prashar27,275,TRUE,FALSE
3091,"Black money generators are in small/medium level traders too. We don't get bill for purchase of rice,dhall etc worth 1000 rs.#demonetization",FALSE,0,NA,2016-11-23 08:28:04,FALSE,NA,801341535270924000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pk__sa__n,0,FALSE,FALSE
3092,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:27:48,FALSE,NA,801341468073980000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vaidyabr,637,TRUE,FALSE
